year,system_name,subgroup,pct_met_exceeded,student_group
2023,Jackson County,,51.5,All Students
2023,Jackson County,,44.1,All Students
2023,Jackson County,,46.7,All Students
2023,Jackson County,,39.2,All Students
2023,Jackson County,,48.5,All Students
2023,Jackson County,,45.5,All Students
2023,Jackson County,,30.8,All Students
2023,Jackson County,,41.5,All Students
2023,Huntingdon Special School District,,16.5,All Students
2023,Huntingdon Special School District,,16.2,All Students
2023,Huntingdon Special School District,,66.7,All Students
2023,Huntingdon Special School District,,4.8,All Students
2023,Huntingdon Special School District,,22.6,All Students
2023,Huntingdon Special School District,,30.3,All Students
2023,Huntingdon Special School District,,41.4,All Students
2023,Huntingdon Special School District,,36.8,All Students
2023,Huntingdon Special School District,,44.9,All Students
2023,Huntingdon Special School District,,46.1,All Students
2023,Huntingdon Special School District,,31.9,All Students
2023,Huntingdon Special School District,,31.6,All Students
2023,Huntingdon Special School District,,39.6,All Students
2023,Huntingdon Special School District,,25.5,All Students
2023,Huntingdon Special School District,,36.7,All Students
2023,Huntingdon Special School District,,37.4,All Students
2023,Huntingdon Special School District,,37.3,All Students
2023,Huntingdon Special School District,,46.1,All Students
2023,Huntingdon Special School District,,46.2,All Students
2023,Huntingdon Special School District,,25.0,All Students
2023,Huntingdon Special School District,,23.5,All Students
2023,Huntingdon Special School District,,55.1,All Students
2023,Huntingdon Special School District,,52.9,All Students
2023,Huntingdon Special School District,,56.4,All Students
2023,Huntingdon Special School District,,39.2,All Students
2023,Huntingdon Special School District,,45.9,All Students
2023,Huntingdon Special School District,,45.9,All Students
2023,Huntingdon Special School District,,49.3,All Students
2023,Huntingdon Special School District,,51.3,All Students
2023,Huntingdon Special School District,,58.8,All Students
2023,Huntingdon Special School District,,29.8,All Students
2023,Huntingdon Special School District,,39.2,All Students
2023,Huntingdon Special School District,,45.9,All Students
2023,Huntingdon Special School District,,40.8,All Students
2023,Huntingdon Special School District,,44.5,All Students
2023,Huntingdon Special School District,,43.0,All Students
2023,Huntingdon Special School District,,64.9,All Students
2023,Huntingdon Special School District,,48.0,All Students
2023,Huntingdon Special School District,,53.1,All Students
2023,Humphreys County,,,All Students
2023,Humphreys County,,9.7,All Students
2023,Humphreys County,,7.8,All Students
2023,Humphreys County,,14.3,All Students
2023,Humphreys County,,14.0,All Students
2023,Humphreys County,,48.3,All Students
2023,Humphreys County,,49.7,All Students
2023,Humphreys County,,35.7,All Students
2023,Humphreys County,,25.9,All Students
2023,Humphreys County,,23.8,All Students
2023,Humphreys County,,22.8,All Students
2023,Humphreys County,,29.4,All Students
2023,Humphreys County,,14.4,All Students
2023,Humphreys County,,63.2,All Students
2023,Humphreys County,,25.1,All Students
2023,Humphreys County,,31.3,All Students
2023,Humphreys County,,31.1,All Students
2023,Humphreys County,,47.5,All Students
2023,Humphreys County,,47.8,All Students
2023,Humphreys County,,27.0,All Students
2023,Humphreys County,,5.9,All Students
2023,Humphreys County,,25.5,All Students
2023,Humphreys County,,36.9,All Students
2023,Humphreys County,,15.3,All Students
2023,Humphreys County,,24.6,All Students
2023,Humphreys County,,16.8,All Students
2023,Humphreys County,,28.4,All Students
2023,Humphreys County,,38.0,All Students
2023,Humphreys County,,63.2,All Students
2023,Humphreys County,,26.5,All Students
2023,Humphreys County,,41.7,All Students
2023,Humphreys County,,31.9,All Students
2023,Humphreys County,,24.2,All Students
2023,Humphreys County,,36.1,All Students
2023,Humphreys County,,37.3,All Students
2023,Humphreys County,,39.4,All Students
2023,Humphreys County,,65.0,All Students
2023,Humphreys County,,34.8,All Students
2023,Humphreys County,,41.4,All Students
2023,Humphreys County,,37.3,All Students
2023,Humphreys County,,30.2,All Students
2023,Humphreys County,,57.9,All Students
2023,Humphreys County,,36.3,All Students
2023,Humphreys County,,34.9,All Students
2023,Humphreys County,,34.6,All Students
2023,Humboldt City Schools,,,All Students
2023,Humboldt City Schools,,,All Students
2023,Humboldt City Schools,,,All Students
2023,Humboldt City Schools,,,All Students
2023,Humboldt City Schools,,7.7,All Students
2023,Humboldt City Schools,,6.7,All Students
2023,Humboldt City Schools,,16.5,All Students
2023,Humboldt City Schools,,22.2,All Students
2023,Humboldt City Schools,,17.1,All Students
2023,Humboldt City Schools,,9.5,All Students
2023,Humboldt City Schools,,9.6,All Students
2023,Humboldt City Schools,,4.1,All Students
2023,Humboldt City Schools,,13.5,All Students
2023,Humboldt City Schools,,11.7,All Students
2023,Humboldt City Schools,,11.5,All Students
2023,Humboldt City Schools,,30.3,All Students
2023,Humboldt City Schools,,29.0,All Students
2023,Humboldt City Schools,,3.0,All Students
2023,Humboldt City Schools,,3.9,All Students
2023,Humboldt City Schools,,3.4,All Students
2023,Humboldt City Schools,,10.4,All Students
2023,Humboldt City Schools,,8.5,All Students
2023,Humboldt City Schools,,7.7,All Students
2023,Humboldt City Schools,,7.9,All Students
2023,Humboldt City Schools,,5.5,All Students
2023,Humboldt City Schools,,5.4,All Students
2023,Humboldt City Schools,,7.6,All Students
2023,Humboldt City Schools,,19.2,All Students
2023,Humboldt City Schools,,14.5,All Students
2023,Humboldt City Schools,,12.7,All Students
2023,Humboldt City Schools,,12.7,All Students
2023,Humboldt City Schools,,13.7,All Students
2023,Humboldt City Schools,,6.8,All Students
2023,Humboldt City Schools,,13.3,All Students
2023,Humboldt City Schools,,13.6,All Students
2023,Humboldt City Schools,,27.4,All Students
2023,Humboldt City Schools,,12.2,All Students
2023,Humboldt City Schools,,17.8,All Students
2023,Humboldt City Schools,,6.7,All Students
2023,Humboldt City Schools,,7.0,All Students
2023,Houston County,,10.8,All Students
2023,Houston County,,10.4,All Students
2023,Houston County,,69.2,All Students
2023,Houston County,,1.6,All Students
2023,Houston County,,12.7,All Students
2023,Houston County,,25.0,All Students
2023,Houston County,,76.5,All Students
2023,Houston County,,34.0,All Students
2023,Houston County,,19.3,All Students
2023,Houston County,,20.5,All Students
2023,Houston County,,22.1,All Students
2023,Houston County,,24.8,All Students
2023,Houston County,,25.0,All Students
2023,Houston County,,8.3,All Students
2023,Houston County,,20.0,All Students
2023,Houston County,,20.2,All Students
2023,Houston County,,30.4,All Students
2023,Houston County,,30.4,All Students
2023,Houston County,,32.3,All Students
2023,Houston County,,31.9,All Students
2023,Houston County,,20.5,All Students
2023,Houston County,,18.8,All Students
2023,Houston County,,4.8,All Students
2023,Houston County,,18.1,All Students
2023,Houston County,,20.8,All Students
2023,Houston County,,19.0,All Students
2023,Houston County,,16.4,All Students
2023,Houston County,,30.2,All Students
2023,Houston County,,50.0,All Students
2023,Houston County,,18.4,All Students
2023,Houston County,,26.5,All Students
2023,Houston County,,33.7,All Students
2023,Houston County,,27.3,All Students
2023,Houston County,,28.4,All Students
2023,Houston County,,31.0,All Students
2023,Houston County,,33.3,All Students
2023,Houston County,,30.2,All Students
2023,Houston County,,28.2,All Students
2023,Houston County,,38.8,All Students
2023,Houston County,,28.1,All Students
2023,Houston County,,32.1,All Students
2023,Houston County,,33.3,All Students
2023,Houston County,,32.6,All Students
2023,Hollow Rock - Bruceton,,14.6,All Students
2023,Hollow Rock - Bruceton,,14.0,All Students
2023,Hollow Rock - Bruceton,,12.2,All Students
2023,Hollow Rock - Bruceton,,15.6,All Students
2023,Hollow Rock - Bruceton,,36.8,All Students
2023,Hollow Rock - Bruceton,,35.0,All Students
2023,Hollow Rock - Bruceton,,32.4,All Students
2023,Hollow Rock - Bruceton,,51.1,All Students
2023,Hollow Rock - Bruceton,,25.5,All Students
2023,Hollow Rock - Bruceton,,30.4,All Students
2023,Hollow Rock - Bruceton,,40.4,All Students
2023,Hollow Rock - Bruceton,,25.0,All Students
2023,Hollow Rock - Bruceton,,34.0,All Students
2023,Hollow Rock - Bruceton,,31.1,All Students
2023,Hollow Rock - Bruceton,,30.4,All Students
2023,Hollow Rock - Bruceton,,52.5,All Students
2023,Hollow Rock - Bruceton,,52.5,All Students
2023,Hollow Rock - Bruceton,,15.8,All Students
2023,Hollow Rock - Bruceton,,16.7,All Students
2023,Hollow Rock - Bruceton,,43.2,All Students
2023,Hollow Rock - Bruceton,,46.8,All Students
2023,Hollow Rock - Bruceton,,19.6,All Students
2023,Hollow Rock - Bruceton,,28.3,All Students
2023,Hollow Rock - Bruceton,,45.6,All Students
2023,Hollow Rock - Bruceton,,51.7,All Students
2023,Hollow Rock - Bruceton,,39.9,All Students
2023,Hollow Rock - Bruceton,,35.1,All Students
2023,Hollow Rock - Bruceton,,60.9,All Students
2023,Hollow Rock - Bruceton,,32.6,All Students
2023,Hollow Rock - Bruceton,,45.7,All Students
2023,Hollow Rock - Bruceton,,45.6,All Students
2023,Hollow Rock - Bruceton,,45.0,All Students
2023,Hollow Rock - Bruceton,,44.5,All Students
2023,Hollow Rock - Bruceton,,26.1,All Students
2023,Hollow Rock - Bruceton,,43.9,All Students
2023,Hollow Rock - Bruceton,,31.7,All Students
2023,Hollow Rock - Bruceton,,34.4,All Students
2023,Hickman County,,,All Students
2023,Hickman County,,17.8,All Students
2023,Hickman County,,3.0,All Students
2023,Hickman County,,5.5,All Students
2023,Hickman County,,22.9,All Students
2023,Hickman County,,4.1,All Students
2023,Hickman County,,4.3,All Students
2023,Hickman County,,7.4,All Students
2023,Hickman County,,18.2,All Students
2023,Hickman County,,15.4,All Students
2023,Hickman County,,14.3,All Students
2023,Hickman County,,17.9,All Students
2023,Hickman County,,43.8,All Students
2023,Hickman County,,28.0,All Students
2023,Hickman County,,21.4,All Students
2023,Hickman County,,22.6,All Students
2023,Hickman County,,23.6,All Students
2023,Hickman County,,17.6,All Students
2023,Hickman County,,50.0,All Students
2023,Hickman County,,26.4,All Students
2023,Hickman County,,24.0,All Students
2023,Hickman County,,22.9,All Students
2023,Hickman County,,40.2,All Students
2023,Hickman County,,40.1,All Students
2023,Hickman County,,11.9,All Students
2023,Hickman County,,10.0,All Students
2023,Hickman County,,,All Students
2023,Hickman County,,45.9,All Students
2023,Hickman County,,16.7,All Students
2023,Hickman County,,45.9,All Students
2023,Hickman County,,42.4,All Students
2023,Hickman County,,33.5,All Students
2023,Hickman County,,25.7,All Students
2023,Hickman County,,18.1,All Students
2023,Hickman County,,13.1,All Students
2023,Hickman County,,56.7,All Students
2023,Hickman County,,30.6,All Students
2023,Hickman County,,50.0,All Students
2023,Hickman County,,36.5,All Students
2023,Hickman County,,31.5,All Students
2023,Hickman County,,33.3,All Students
2023,Hickman County,,38.9,All Students
2023,Hickman County,,25.3,All Students
2023,Hickman County,,63.6,All Students
2023,Hickman County,,36.1,All Students
2023,Hickman County,,38.9,All Students
2023,Hickman County,,33.0,All Students
2023,Hickman County,,38.0,All Students
2023,Hickman County,,73.3,All Students
2023,Hickman County,,36.7,All Students
2023,Hickman County,,,All Students
2023,Hickman County,,33.0,All Students
2023,Hickman County,,13.0,All Students
2023,Hickman County,,18.8,All Students
2023,Hickman County,,25.1,All Students
2023,Henry County,,22.6,All Students
2023,Henry County,,22.6,All Students
2023,Henry County,,80.8,All Students
2023,Henry County,,13.1,All Students
2023,Henry County,,19.6,All Students
2023,Henry County,,36.3,All Students
2023,Henry County,,76.9,All Students
2023,Henry County,,42.6,All Students
2023,Henry County,,40.9,All Students
2023,Henry County,,76.9,All Students
2023,Henry County,,42.6,All Students
2023,Henry County,,42.7,All Students
2023,Henry County,,45.8,All Students
2023,Henry County,,43.2,All Students
2023,Henry County,,37.1,All Students
2023,Henry County,,31.1,All Students
2023,Henry County,,70.6,All Students
2023,Henry County,,40.1,All Students
2023,Henry County,,37.4,All Students
2023,Henry County,,37.4,All Students
2023,Henry County,,48.4,All Students
2023,Henry County,,48.3,All Students
2023,Henry County,,30.7,All Students
2023,Henry County,,,All Students
2023,Henry County,,84.2,All Students
2023,Henry County,,31.1,All Students
2023,Henry County,,42.9,All Students
2023,Henry County,,53.1,All Students
2023,Henry County,,52.9,All Students
2023,Henry County,,50.0,All Students
2023,Henry County,,50.9,All Students
2023,Henry County,,58.2,All Students
2023,Henry County,,73.5,All Students
2023,Henry County,,51.6,All Students
2023,Henry County,,51.4,All Students
2023,Henry County,,55.9,All Students
2023,Henry County,,50.3,All Students
2023,Henry County,,49.7,All Students
2023,Henry County,,53.3,All Students
2023,Henry County,,57.6,All Students
2023,Henry County,,78.6,All Students
2023,Henry County,,53.3,All Students
2023,Henry County,,43.8,All Students
2023,Henry County,,56.6,All Students
2023,Henry County,,46.9,All Students
2023,Henry County,,75.0,All Students
2023,Henry County,,49.3,All Students
2023,Henderson County,,,All Students
2023,Henderson County,,28.3,All Students
2023,Henderson County,,27.2,All Students
2023,Henderson County,,35.7,All Students
2023,Henderson County,,21.3,All Students
2023,Henderson County,,30.4,All Students
2023,Henderson County,,43.7,All Students
2023,Henderson County,,27.3,All Students
2023,Henderson County,,54.0,All Students
2023,Henderson County,,49.7,All Students
2023,Henderson County,,44.8,All Students
2023,Henderson County,,47.0,All Students
2023,Henderson County,,47.1,All Students
2023,Henderson County,,34.3,All Students
2023,Henderson County,,36.3,All Students
2023,Henderson County,,25.3,All Students
2023,Henderson County,,79.3,All Students
2023,Henderson County,,39.2,All Students
2023,Henderson County,,38.7,All Students
2023,Henderson County,,38.6,All Students
2023,Henderson County,,46.7,All Students
2023,Henderson County,,46.5,All Students
2023,Henderson County,,46.0,All Students
2023,Henderson County,,42.5,All Students
2023,Henderson County,,45.5,All Students
2023,Henderson County,,44.6,All Students
2023,Henderson County,,40.3,All Students
2023,Henderson County,,38.2,All Students
2023,Henderson County,,38.7,All Students
2023,Henderson County,,42.0,All Students
2023,Henderson County,,51.0,All Students
2023,Henderson County,,75.9,All Students
2023,Henderson County,,42.5,All Students
2023,Henderson County,,58.5,All Students
2023,Henderson County,,47.8,All Students
2023,Henderson County,,45.1,All Students
2023,Henderson County,,48.2,All Students
2023,Henderson County,,44.4,All Students
2023,Henderson County,,50.6,All Students
2023,Henderson County,,87.5,All Students
2023,Henderson County,,49.1,All Students
2023,Henderson County,,47.4,All Students
2023,Henderson County,,44.4,All Students
2023,Henderson County,,44.4,All Students
2023,Henderson County,,85.7,All Students
2023,Henderson County,,45.4,All Students
2023,Haywood County,,,All Students
2023,Haywood County,,4.4,All Students
2023,Haywood County,,3.9,All Students
2023,Haywood County,,14.3,All Students
2023,Haywood County,,1.5,All Students
2023,Haywood County,,3.2,All Students
2023,Haywood County,,18.7,All Students
2023,Haywood County,,18.8,All Students
2023,Haywood County,,18.2,All Students
2023,Haywood County,,23.9,All Students
2023,Haywood County,,12.0,All Students
2023,Haywood County,,8.9,All Students
2023,Haywood County,,13.2,All Students
2023,Haywood County,,6.5,All Students
2023,Haywood County,,27.3,All Students
2023,Haywood County,,13.7,All Students
2023,Haywood County,,10.7,All Students
2023,Haywood County,,10.2,All Students
2023,Haywood County,,14.4,All Students
2023,Haywood County,,,All Students
2023,Haywood County,,13.7,All Students
2023,Haywood County,,3.7,All Students
2023,Haywood County,,4.8,All Students
2023,Haywood County,,73.3,All Students
2023,Haywood County,,8.7,All Students
2023,Haywood County,,9.5,All Students
2023,Haywood County,,14.3,All Students
2023,Haywood County,,6.5,All Students
2023,Haywood County,,8.4,All Students
2023,Haywood County,,7.2,All Students
2023,Haywood County,,5.2,All Students
2023,Haywood County,,54.5,All Students
2023,Haywood County,,8.6,All Students
2023,Haywood County,,26.1,All Students
2023,Haywood County,,31.7,All Students
2023,Haywood County,,18.0,All Students
2023,Haywood County,,13.4,All Students
2023,Haywood County,,12.7,All Students
2023,Haywood County,,14.0,All Students
2023,Haywood County,,19.4,All Students
2023,Haywood County,,7.4,All Students
2023,Haywood County,,21.2,All Students
2023,Haywood County,,12.6,All Students
2023,Haywood County,,13.3,All Students
2023,Hawkins County,,2.1,All Students
2023,Hawkins County,,14.3,All Students
2023,Hawkins County,,13.2,All Students
2023,Hawkins County,,61.0,All Students
2023,Hawkins County,,8.7,All Students
2023,Hawkins County,,4.0,All Students
2023,Hawkins County,,18.7,All Students
2023,Hawkins County,,23.3,All Students
2023,Hawkins County,,37.5,All Students
2023,Hawkins County,,76.2,All Students
2023,Hawkins County,,36.4,All Students
2023,Hawkins County,,32.2,All Students
2023,Hawkins County,,50.0,All Students
2023,Hawkins County,,37.3,All Students
2023,Hawkins County,,28.0,All Students
2023,Hawkins County,,32.1,All Students
2023,Hawkins County,,31.2,All Students
2023,Hawkins County,,20.1,All Students
2023,Hawkins County,,38.3,All Students
2023,Hawkins County,,30.1,All Students
2023,Hawkins County,,30.4,All Students
2023,Hawkins County,,29.8,All Students
2023,Hawkins County,,40.6,All Students
2023,Hawkins County,,40.5,All Students
2023,Hawkins County,,11.9,All Students
2023,Hawkins County,,7.9,All Students
2023,Hawkins County,,,All Students
2023,Hawkins County,,53.5,All Students
2023,Hawkins County,,17.5,All Students
2023,Hawkins County,,29.0,All Students
2023,Hawkins County,,30.0,All Students
2023,Hawkins County,,40.6,All Students
2023,Hawkins County,,29.9,All Students
2023,Hawkins County,,29.4,All Students
2023,Hawkins County,,23.7,All Students
2023,Hawkins County,,25.9,All Students
2023,Hawkins County,,40.4,All Students
2023,Hawkins County,,29.8,All Students
2023,Hawkins County,,49.6,All Students
2023,Hawkins County,,41.1,All Students
2023,Hawkins County,,30.5,All Students
2023,Hawkins County,,41.9,All Students
2023,Hawkins County,,40.8,All Students
2023,Hawkins County,,46.6,All Students
2023,Hawkins County,,44.7,All Students
2023,Hawkins County,,41.6,All Students
2023,Hawkins County,,41.8,All Students
2023,Hawkins County,,34.1,All Students
2023,Hawkins County,,30.3,All Students
2023,Hawkins County,,16.7,All Students
2023,Hawkins County,,35.2,All Students
2023,Hawkins County,,27.3,All Students
2023,Hardin County,,,All Students
2023,Hardin County,,26.4,All Students
2023,Hardin County,,23.9,All Students
2023,Hardin County,,26.4,All Students
2023,Hardin County,,,All Students
2023,Hardin County,,26.0,All Students
2023,Hardin County,,19.5,All Students
2023,Hardin County,,19.0,All Students
2023,Hardin County,,64.6,All Students
2023,Hardin County,,38.1,All Students
2023,Hardin County,,28.4,All Students
2023,Hardin County,,37.3,All Students
2023,Hardin County,,33.1,All Students
2023,Hardin County,,37.7,All Students
2023,Hardin County,,35.6,All Students
2023,Hardin County,,24.3,All Students
2023,Hardin County,,42.1,All Students
2023,Hardin County,,32.9,All Students
2023,Hardin County,,32.2,All Students
2023,Hardin County,,32.1,All Students
2023,Hardin County,,39.9,All Students
2023,Hardin County,,39.4,All Students
2023,Hardin County,,43.0,All Students
2023,Hardin County,,20.0,All Students
2023,Hardin County,,,All Students
2023,Hardin County,,37.6,All Students
2023,Hardin County,,32.5,All Students
2023,Hardin County,,32.6,All Students
2023,Hardin County,,34.9,All Students
2023,Hardin County,,30.1,All Students
2023,Hardin County,,22.4,All Students
2023,Hardin County,,45.0,All Students
2023,Hardin County,,31.6,All Students
2023,Hardin County,,32.7,All Students
2023,Hardin County,,46.6,All Students
2023,Hardin County,,44.6,All Students
2023,Hardin County,,33.7,All Students
2023,Hardin County,,34.3,All Students
2023,Hardin County,,41.0,All Students
2023,Hardin County,,45.6,All Students
2023,Hardin County,,40.0,All Students
2023,Hardin County,,40.8,All Students
2023,Hardin County,,26.1,All Students
2023,Hardin County,,28.2,All Students
2023,Hardin County,,34.7,All Students
2023,Hardin County,,29.5,All Students
2023,Hardin County,,40.7,All Students
2023,Hardin County,,60.0,All Students
2023,Hardin County,,42.4,All Students
2023,Hardeman County Schools,,,All Students
2023,Hardeman County Schools,,9.3,All Students
2023,Hardeman County Schools,,8.5,All Students
2023,Hardeman County Schools,,6.9,All Students
2023,Hardeman County Schools,,5.6,All Students
2023,Hardeman County Schools,,6.6,All Students
2023,Hardeman County Schools,,20.5,All Students
2023,Hardeman County Schools,,,All Students
2023,Hardeman County Schools,,4.5,All Students
2023,Hardeman County Schools,,18.0,All Students
2023,Hardeman County Schools,,24.2,All Students
2023,Hardeman County Schools,,31.7,All Students
2023,Hardeman County Schools,,22.3,All Students
2023,Hardeman County Schools,,28.6,All Students
2023,Hardeman County Schools,,18.5,All Students
2023,Hardeman County Schools,,13.8,All Students
2023,Hardeman County Schools,,39.3,All Students
2023,Hardeman County Schools,,22.8,All Students
2023,Hardeman County Schools,,,All Students
2023,Hardeman County Schools,,19.2,All Students
2023,Hardeman County Schools,,18.5,All Students
2023,Hardeman County Schools,,37.3,All Students
2023,Hardeman County Schools,,35.9,All Students
2023,Hardeman County Schools,,15.4,All Students
2023,Hardeman County Schools,,13.8,All Students
2023,Hardeman County Schools,,26.9,All Students
2023,Hardeman County Schools,,32.5,All Students
2023,Hardeman County Schools,,22.3,All Students
2023,Hardeman County Schools,,16.0,All Students
2023,Hardeman County Schools,,13.2,All Students
2023,Hardeman County Schools,,15.2,All Students
2023,Hardeman County Schools,,46.4,All Students
2023,Hardeman County Schools,,20.8,All Students
2023,Hardeman County Schools,,26.6,All Students
2023,Hardeman County Schools,,30.5,All Students
2023,Hardeman County Schools,,19.7,All Students
2023,Hardeman County Schools,,23.3,All Students
2023,Hardeman County Schools,,25.1,All Students
2023,Hardeman County Schools,,22.2,All Students
2023,Hardeman County Schools,,52.0,All Students
2023,Hardeman County Schools,,24.4,All Students
2023,Hardeman County Schools,,20.9,All Students
2023,Hardeman County Schools,,25.6,All Students
2023,Hardeman County Schools,,14.7,All Students
2023,Hardeman County Schools,,42.9,All Students
2023,Hardeman County Schools,,20.1,All Students
2023,Hardeman County Schools,,16.0,All Students
2023,Hardeman County Schools,,15.3,All Students
2023,Hancock County,,,All Students
2023,Hancock County,,4.5,All Students
2023,Hancock County,,3.3,All Students
2023,Hancock County,,15.0,All Students
2023,Hancock County,,13.3,All Students
2023,Hancock County,,29.8,All Students
2023,Hancock County,,25.4,All Students
2023,Hancock County,,32.4,All Students
2023,Hancock County,,27.9,All Students
2023,Hancock County,,24.6,All Students
2023,Hancock County,,23.7,All Students
2023,Hancock County,,12.5,All Students
2023,Hancock County,,12.7,All Students
2023,Hancock County,,22.1,All Students
2023,Hancock County,,29.8,All Students
2023,Hancock County,,27.4,All Students
2023,Hancock County,,37.7,All Students
2023,Hancock County,,9.1,All Students
2023,Hancock County,,32.9,All Students
2023,Hancock County,,13.5,All Students
2023,Hancock County,,,All Students
2023,Hancock County,,10.6,All Students
2023,Hancock County,,26.5,All Students
2023,Hancock County,,23.5,All Students
2023,Hancock County,,24.2,All Students
2023,Hancock County,,17.2,All Students
2023,Hancock County,,11.1,All Students
2023,Hancock County,,31.9,All Students
2023,Hancock County,,22.4,All Students
2023,Hancock County,,39.7,All Students
2023,Hancock County,,38.2,All Students
2023,Hancock County,,26.2,All Students
2023,Hancock County,,24.1,All Students
2023,Hancock County,,29.2,All Students
2023,Hancock County,,22.5,All Students
2023,Hancock County,,30.1,All Students
2023,Hancock County,,17.2,All Students
2023,Hancock County,,26.4,All Students
2023,Hancock County,,28.2,All Students
2023,Hancock County,,24.4,All Students
2023,Hancock County,,26.1,All Students
2023,Hancock County,,26.9,All Students
2023,Hamilton County,,6.6,All Students
2023,Hamilton County,,20.0,All Students
2023,Hamilton County,,96.0,All Students
2023,Hamilton County,,64.1,All Students
2023,Hamilton County,,13.6,All Students
2023,Hamilton County,,24.1,All Students
2023,Hamilton County,,58.4,All Students
2023,Hamilton County,,16.9,All Students
2023,Hamilton County,,3.6,All Students
2023,Hamilton County,,52.8,All Students
2023,Hamilton County,,27.5,All Students
2023,Hamilton County,,38.7,All Students
2023,Hamilton County,,59.6,All Students
2023,Hamilton County,,52.6,All Students
2023,Hamilton County,,31.7,All Students
2023,Hamilton County,,57.8,All Students
2023,Hamilton County,,45.8,All Students
2023,Hamilton County,,59.6,All Students
2023,Hamilton County,,54.4,All Students
2023,Hamilton County,,29.2,All Students
2023,Hamilton County,,40.6,All Students
2023,Hamilton County,,32.4,All Students
2023,Hamilton County,,43.9,All Students
2023,Hamilton County,,42.9,All Students
2023,Hamilton County,,40.3,All Students
2023,Hamilton County,,30.9,All Students
2023,Hamilton County,,35.3,All Students
2023,Hamilton County,,45.1,All Students
2023,Hamilton County,,37.2,All Students
2023,Hamilton County,,31.6,All Students
2023,Hamilton County,,26.1,All Students
2023,Hamilton County,,38.5,All Students
2023,Hamilton County,,37.3,All Students
2023,Hamilton County,,,All Students
2023,Hamilton County,,19.0,All Students
2023,Hamilton County,,2.7,All Students
2023,Hamilton County,,38.0,All Students
2023,Hamilton County,,37.0,All Students
2023,Hamilton County,,59.6,All Students
2023,Hamilton County,,12.5,All Students
2023,Hamilton County,,18.2,All Students
2023,Hamilton County,,11.5,All Students
2023,Hamilton County,,56.5,All Students
2023,Hamilton County,,22.6,All Students
2023,Hamilton County,,3.0,All Students
2023,Hamilton County,,2.6,All Students
2023,Hamilton County,,,All Students
2023,Hamilton County,,60.1,All Students
2023,Hamilton County,,31.2,All Students
2023,Hamilton County,,56.9,All Students
2023,Hamilton County,,33.3,All Students
2023,Hamilton County,,41.0,All Students
2023,Hamilton County,,63.9,All Students
2023,Hamilton County,,46.6,All Students
2023,Hamilton County,,36.8,All Students
2023,Hamilton County,,49.6,All Students
2023,Hamilton County,,45.5,All Students
2023,Hamilton County,,34.3,All Students
2023,Hamilton County,,39.2,All Students
2023,Hamilton County,,37.2,All Students
2023,Hamilton County,,37.5,All Students
2023,Hamilton County,,26.9,All Students
2023,Hamilton County,,44.0,All Students
2023,Hamilton County,,39.9,All Students
2023,Hamilton County,,44.7,All Students
2023,Hamilton County,,49.3,All Students
2023,Hamilton County,,47.2,All Students
2023,Hamilton County,,46.2,All Students
2023,Hamilton County,,64.9,All Students
2023,Hamilton County,,44.2,All Students
2023,Hamilton County,,40.4,All Students
2023,Hamilton County,,41.8,All Students
2023,Hamilton County,,52.2,All Students
2023,Hamilton County,,44.5,All Students
2023,Hamilton County,,35.1,All Students
2023,Hamilton County,,40.8,All Students
2023,Hamilton County,,47.3,All Students
2023,Hamilton County,,44.5,All Students
2023,Hamilton County,,48.2,All Students
2023,Hamilton County,,48.0,All Students
2023,Hamilton County,,36.2,All Students
2023,Hamilton County,,48.7,All Students
2023,Hamilton County,,42.1,All Students
2023,Hamilton County,,41.0,All Students
2023,Hamilton County,,42.5,All Students
2023,Hamilton County,,45.9,All Students
2023,Hamilton County,,14.8,All Students
2023,Hamilton County,,38.9,All Students
2023,Hamilton County,,26.5,All Students
2023,Hamilton County,,46.2,All Students
2023,Hamilton County,,36.7,All Students
2023,Hamblen County,,,All Students
2023,Hamblen County,,82.5,All Students
2023,Hamblen County,,17.0,All Students
2023,Hamblen County,,24.4,All Students
2023,Hamblen County,,27.4,All Students
2023,Hamblen County,,14.7,All Students
2023,Hamblen County,,,All Students
2023,Hamblen County,,24.0,All Students
2023,Hamblen County,,18.6,All Students
2023,Hamblen County,,55.6,All Students
2023,Hamblen County,,11.3,All Students
2023,Hamblen County,,59.3,All Students
2023,Hamblen County,,41.3,All Students
2023,Hamblen County,,55.6,All Students
2023,Hamblen County,,42.9,All Students
2023,Hamblen County,,41.6,All Students
2023,Hamblen County,,31.3,All Students
2023,Hamblen County,,42.2,All Students
2023,Hamblen County,,13.3,All Students
2023,Hamblen County,,39.4,All Students
2023,Hamblen County,,32.2,All Students
2023,Hamblen County,,53.8,All Students
2023,Hamblen County,,34.5,All Students
2023,Hamblen County,,50.0,All Students
2023,Hamblen County,,28.1,All Students
2023,Hamblen County,,41.5,All Students
2023,Hamblen County,,36.3,All Students
2023,Hamblen County,,20.0,All Students
2023,Hamblen County,,5.9,All Students
2023,Hamblen County,,36.4,All Students
2023,Hamblen County,,35.2,All Students
2023,Hamblen County,,44.3,All Students
2023,Hamblen County,,43.8,All Students
2023,Hamblen County,,18.1,All Students
2023,Hamblen County,,8.0,All Students
2023,Hamblen County,,8.0,All Students
2023,Hamblen County,,94.0,All Students
2023,Hamblen County,,23.2,All Students
2023,Hamblen County,,35.7,All Students
2023,Hamblen County,,42.3,All Students
